name,creditScore,income,loanAmount,monthDuration,rate
John Doe,798,87452,1773347,16,0
John Doe,410,212951,1579345,5,0
John Doe,398,228430,1784239,22,0
John Doe,796,177587,1294987,1,0
John Doe,590,170027,954090,5,0.059
John Doe,848,240744,1899977,27,0
John Doe,818,61884,194761,7,0.059
John Doe,619,102937,143117,28,0.085
John Doe,430,213636,527635,4,0.055
John Doe,405,112364,364583,20,0.08
John Doe,374,88438,918890,11,0.063
John Doe,649,62611,1867158,8,0
John Doe,679,184727,971040,9,0.063
John Doe,318,8883,1837510,26,0
John Doe,642,228881,1948057,17,0
John Doe,670,254529,873856,30,0.085
John Doe,761,76802,719434,3,0.055
John Doe,342,153441,1692326,14,0
John Doe,614,238656,99593,4,0.055
John Doe,671,83809,1985804,23,0
John Doe,781,156609,1680526,26,0
John Doe,846,208793,690370,11,0.063
John Doe,493,234095,273317,26,0.085
John Doe,758,117216,1038352,3,0
John Doe,376,161145,373148,10,0.063
John Doe,537,207105,1175275,12,0
John Doe,323,273059,245947,2,0.055
John Doe,848,194658,1190886,4,0
John Doe,754,208833,125321,26,0.085
John Doe,762,116475,31154,30,0.085
John Doe,750,86442,146826,2,0.055
John Doe,695,191980,1756643,26,0
John Doe,384,39678,792713,15,0.067
John Doe,427,182069,299412,10,0.063
John Doe,738,166341,1252594,20,0
John Doe,616,258074,1521180,5,0
John Doe,662,241305,921257,5,0.059
John Doe,604,278956,1733910,30,0
John Doe,806,266573,670085,5,0.059
John Doe,422,193783,623199,16,0.067
John Doe,612,250480,1178097,14,0
John Doe,505,178413,896464,26,0.085
John Doe,426,161724,845863,11,0.063
John Doe,462,100142,112390,25,0.08
John Doe,636,43088,1212894,27,0
John Doe,384,59896,1654439,6,0
John Doe,438,242109,1647454,29,0
John Doe,809,199141,277505,9,0.063
John Doe,513,239481,886942,26,0.085
John Doe,522,196811,1139454,9,0
John Doe,568,193779,5472,1,0.055
John Doe,485,21560,1753878,30,0
John Doe,434,256691,1020427,20,0
John Doe,577,205899,361000,26,0.085
John Doe,745,225095,1787465,8,0
John Doe,556,263319,1273113,9,0
John Doe,724,234259,458533,17,0.067
John Doe,799,77248,740996,11,0.063
John Doe,400,54456,693486,18,0.08
John Doe,435,134356,708702,22,0.08
John Doe,507,246220,1345020,28,0
John Doe,813,194843,1845130,20,0
John Doe,582,67392,1519970,22,0
John Doe,660,62233,1799830,14,0
John Doe,807,288283,1017280,28,0
John Doe,389,116051,1534047,8,0
John Doe,513,85513,132712,8,0.059
John Doe,372,266484,1601640,16,0
John Doe,422,96331,899740,1,0.055
John Doe,801,2566,1642243,13,0
John Doe,460,64715,1921326,23,0
John Doe,558,189125,1313761,18,0
John Doe,392,10061,172918,19,0.08
John Doe,845,185065,114783,30,0.085
John Doe,493,155573,376721,13,0.067
John Doe,710,151855,1679906,24,0
John Doe,572,243943,833296,13,0.067
John Doe,499,99237,291711,24,0.08
John Doe,763,114993,1739801,24,0
John Doe,407,211097,1629861,30,0
John Doe,625,166650,1034577,2,0
John Doe,832,51792,1727309,1,0
John Doe,645,154982,413678,30,0.085
John Doe,511,298396,1251221,15,0
John Doe,558,119655,1313766,21,0
John Doe,495,161728,566113,4,0.055
John Doe,492,51786,1013385,1,0
John Doe,503,65582,1531706,9,0
John Doe,754,225978,1455952,15,0
John Doe,490,74335,1069863,9,0
John Doe,582,216696,546181,18,0.08
John Doe,746,101695,1603954,24,0
John Doe,433,250832,339488,27,0.085
John Doe,411,63330,1399331,18,0
John Doe,695,148440,272192,17,0.067
John Doe,489,51824,1453163,13,0
John Doe,798,77433,1128729,30,0
John Doe,524,19969,202231,3,0.055
John Doe,324,146390,1289281,6,0
John Doe,698,46843,213993,6,0.059
John Doe,678,53311,1644320,12,0
John Doe,445,177138,1943192,27,0
John Doe,386,263696,817654,19,0.08
John Doe,595,147457,1286645,14,0
John Doe,450,145164,641462,12,0.063
John Doe,354,131161,234032,16,0.067
John Doe,797,19988,1528888,5,0
John Doe,517,216014,1543055,9,0
John Doe,777,113666,1064440,21,0
John Doe,827,204417,1682330,1,0
John Doe,364,74448,70673,23,0.08
John Doe,709,55246,872645,20,0.08
John Doe,482,183561,1121104,22,0
John Doe,362,237880,1973584,5,0
John Doe,303,81824,1182725,27,0
John Doe,595,294388,233112,9,0.063
John Doe,781,139011,1233891,2,0
John Doe,730,14304,1036970,20,0
John Doe,830,216357,480941,20,0.08
John Doe,349,260079,1225223,17,0
John Doe,380,119354,1574351,14,0
John Doe,766,290013,1217026,25,0
John Doe,641,251636,106050,27,0.085
John Doe,604,41985,1621,1,0.055
John Doe,500,26266,976038,24,0.08
John Doe,490,56153,1383311,11,0
John Doe,788,28023,989598,0,0.055
John Doe,540,251288,1048152,21,0
John Doe,397,79799,1546018,27,0
John Doe,763,58723,857385,29,0.085
John Doe,445,223593,1484304,7,0
John Doe,651,173986,42247,24,0.08
John Doe,448,177859,258143,5,0.059
John Doe,690,180860,1921200,17,0
John Doe,779,269418,537421,9,0.063
John Doe,513,40368,1596395,17,0
John Doe,391,121380,1211610,10,0
John Doe,656,30571,493278,4,0.055
John Doe,732,15560,454893,7,0.059
John Doe,571,67124,1235773,13,0
John Doe,548,265813,76238,30,0.085
John Doe,608,282491,1318786,8,0
John Doe,741,60287,1610744,20,0
John Doe,390,79182,1437609,7,0
John Doe,595,248510,1521284,2,0
John Doe,434,193238,716935,26,0.085
John Doe,471,1807,1200274,0,0
John Doe,601,184723,975868,22,0.08
John Doe,441,221160,1137476,28,0
John Doe,837,246554,563830,7,0.059
John Doe,848,159212,317266,29,0.085
John Doe,306,158725,1168360,25,0
John Doe,820,186661,1512396,11,0
John Doe,534,86670,1761230,24,0
John Doe,849,137358,254555,13,0.067
John Doe,834,87957,1914417,15,0
John Doe,447,100653,1707163,14,0
John Doe,765,66219,1951381,6,0
John Doe,699,179050,1983973,27,0
John Doe,800,43529,639738,18,0.08
John Doe,759,249386,407813,9,0.063
John Doe,741,268469,685411,22,0.08
John Doe,730,257192,265773,13,0.067
John Doe,790,75915,431097,7,0.059
John Doe,689,57714,1487645,24,0
John Doe,396,162844,1637481,21,0
John Doe,596,209444,1769333,27,0
John Doe,703,171782,1747056,3,0
John Doe,371,213685,617172,3,0.055
John Doe,477,17369,1779210,1,0
John Doe,595,108489,956049,9,0.063
John Doe,605,172046,1131875,16,0
John Doe,444,219580,896247,15,0.067
John Doe,771,222109,1688602,24,0
John Doe,543,292111,281958,28,0.085
John Doe,394,226238,338329,13,0.067
John Doe,541,93170,258290,27,0.085
John Doe,549,273622,1365026,15,0
John Doe,493,249136,521814,19,0.08
John Doe,522,149563,181132,29,0.085
John Doe,468,47599,1609446,19,0
John Doe,651,32103,56499,22,0.08
John Doe,433,269610,697929,9,0.063
John Doe,841,56010,1296212,24,0
John Doe,504,173474,315901,18,0.08
John Doe,551,190113,677868,3,0.055
John Doe,760,220685,1216277,27,0
John Doe,439,163379,772085,16,0.067
John Doe,739,132617,740462,15,0.067
John Doe,485,184681,1408164,21,0
John Doe,642,203292,368964,17,0.067
John Doe,567,4305,1348082,27,0
John Doe,778,149366,54903,7,0.059
John Doe,502,43045,1002745,7,0
John Doe,665,78973,1356337,19,0
John Doe,334,131168,540214,30,0.085
John Doe,470,152434,1517467,9,0
John Doe,617,276431,240567,10,0.063
John Doe,709,131144,413619,26,0.085
John Doe,457,172191,658970,20,0.08
John Doe,650,278026,805317,9,0.063
John Doe,639,226014,1749184,8,0
John Doe,709,40603,496120,6,0.059
John Doe,303,281110,1224357,11,0
John Doe,830,293261,1829588,19,0
John Doe,618,120566,209882,28,0.085
John Doe,542,111210,1283704,3,0
John Doe,671,23470,762003,12,0.063
John Doe,342,37922,736135,28,0.085
John Doe,533,226307,642575,13,0.067
John Doe,726,278496,1009326,8,0
John Doe,744,258911,1380178,15,0
John Doe,449,12129,507895,30,0.085
John Doe,718,256080,104873,26,0.085
John Doe,478,71314,798113,29,0.085
John Doe,411,110741,881068,27,0.085
John Doe,483,57754,1735245,14,0
John Doe,509,57242,1712024,19,0
John Doe,316,274705,1822582,15,0
John Doe,598,261670,1450696,18,0
John Doe,349,92232,1708561,8,0
John Doe,413,215489,1394131,12,0
John Doe,481,260779,1636245,2,0
John Doe,485,277718,1200369,30,0
John Doe,470,254911,12625,3,0.055
John Doe,771,95394,1254401,16,0
John Doe,644,213710,541981,4,0.055
John Doe,519,241180,998548,8,0.059
John Doe,429,218116,265387,29,0.085
John Doe,438,287488,776854,14,0.067
John Doe,602,174837,1783206,3,0
John Doe,437,167900,135577,13,0.067
John Doe,736,97898,543991,2,0.055
John Doe,387,146518,454272,17,0.067
John Doe,673,74379,714997,16,0.067
John Doe,349,194226,404688,30,0.085
John Doe,558,272699,1378870,2,0
John Doe,705,285853,1666856,9,0
John Doe,509,197451,1918985,25,0
John Doe,347,144649,1161249,11,0
John Doe,332,82185,1972086,20,0
John Doe,610,139011,1839402,30,0
John Doe,313,253817,1469962,26,0
John Doe,784,132473,1838206,12,0
John Doe,775,133065,509009,28,0.085
John Doe,678,10916,1039487,23,0
John Doe,469,83236,243783,30,0.085
John Doe,476,202778,1249213,18,0
John Doe,608,283929,1082795,20,0
John Doe,662,118727,1251517,28,0
John Doe,548,131288,1275300,1,0
John Doe,557,199510,801945,23,0.08
John Doe,736,16981,1839031,11,0
John Doe,552,164938,571158,27,0.085
John Doe,789,174190,1731689,22,0
John Doe,306,226703,1472598,9,0
John Doe,626,31023,473286,2,0.055
John Doe,635,293992,1512016,24,0
John Doe,651,55433,60690,11,0.063
John Doe,383,277644,58620,22,0.08
John Doe,323,207092,177231,24,0.08
John Doe,641,157708,1501154,8,0
John Doe,706,221935,1304889,6,0
John Doe,341,225260,830205,4,0.055
John Doe,320,105931,1529341,12,0
John Doe,458,154628,462306,6,0.059
John Doe,410,12960,442363,8,0.059
John Doe,312,2000,242113,18,0.08
John Doe,732,254751,1664109,19,0
John Doe,358,113707,1145429,15,0
John Doe,607,61177,920590,1,0.055
John Doe,787,148245,845900,26,0.085
John Doe,611,269753,1329093,1,0
John Doe,515,263824,558475,23,0.08
John Doe,600,12044,1294711,9,0
John Doe,382,174523,1958635,11,0
John Doe,535,240438,1151989,10,0
John Doe,521,67145,1492062,25,0
John Doe,610,155078,1062858,0,0
John Doe,758,164772,997722,19,0.08
John Doe,813,271975,590332,26,0.085
John Doe,832,196684,1699956,11,0
John Doe,564,88606,1410390,10,0
John Doe,814,45459,682447,5,0.059
John Doe,603,142708,624314,12,0.063
John Doe,753,206221,808064,4,0.055
John Doe,749,108254,1631545,23,0
John Doe,640,258513,1531385,30,0
John Doe,414,285368,278583,17,0.067
John Doe,843,274274,1471900,30,0
John Doe,711,18696,1491125,11,0
John Doe,390,4880,250823,7,0.059
John Doe,557,42643,1521804,27,0
John Doe,364,102917,1687233,22,0
John Doe,466,218092,1720505,3,0
John Doe,549,169907,712872,1,0.055
John Doe,343,80470,993133,18,0.08
John Doe,785,116997,1480930,9,0
John Doe,796,95177,1211374,21,0
John Doe,519,101844,1262943,19,0
John Doe,367,65741,342653,18,0.08
John Doe,825,39664,1468725,1,0
John Doe,744,110100,277267,2,0.055
John Doe,535,190418,74802,29,0.085
John Doe,634,229121,1748208,30,0
John Doe,399,16131,963958,6,0.059
John Doe,440,201911,597074,7,0.059
John Doe,709,183764,1187404,9,0
John Doe,495,238203,1383971,5,0
John Doe,341,119204,1456050,30,0
John Doe,789,277979,136383,12,0.063
John Doe,682,88907,1711255,22,0
John Doe,324,1501,1266467,30,0
John Doe,661,97350,1349778,9,0
John Doe,726,193653,1461619,25,0
John Doe,380,23562,1483036,20,0
John Doe,699,209578,991645,25,0.08
John Doe,359,118978,1866167,20,0
John Doe,585,124140,418604,13,0.067
John Doe,450,125212,175756,29,0.085
John Doe,611,196107,1402027,8,0
John Doe,657,125057,1953084,5,0
John Doe,388,164851,1141295,28,0
John Doe,700,277191,1537717,3,0
John Doe,556,68705,185806,4,0.055
John Doe,492,126365,1938368,10,0
John Doe,401,271344,788101,23,0.08
John Doe,616,81005,37083,30,0.085
John Doe,355,17155,810180,21,0.08
John Doe,542,171365,1480639,5,0
John Doe,579,165566,1272324,23,0
John Doe,767,89094,1729858,8,0
John Doe,430,254916,1029102,12,0
John Doe,319,266107,1132637,9,0
John Doe,596,191194,1559895,16,0
John Doe,303,113006,647610,25,0.08
John Doe,594,288825,1481005,18,0
John Doe,767,48542,529258,7,0.059
John Doe,434,197704,851735,2,0.055
John Doe,785,138194,417267,28,0.085
John Doe,705,141452,604952,24,0.08
John Doe,774,6236,1847185,4,0
John Doe,779,270159,149703,23,0.08
John Doe,411,108632,178858,14,0.067
John Doe,309,170826,1254066,9,0
John Doe,547,278760,755301,2,0.055
John Doe,458,199763,1324228,11,0
John Doe,785,191972,158061,5,0.059
John Doe,502,43037,972970,4,0.055
John Doe,745,3849,584823,17,0.067
John Doe,840,108853,858375,4,0.055
John Doe,725,299159,1478945,27,0
John Doe,377,114729,1931364,28,0
John Doe,332,249971,895360,21,0.08
John Doe,625,103312,1937228,13,0
John Doe,664,111233,968324,8,0.059
John Doe,575,74573,1968757,10,0
John Doe,590,227037,997884,6,0.059
John Doe,446,225256,1483111,11,0
John Doe,639,260477,806622,8,0.059
John Doe,404,175508,1105757,18,0
John Doe,520,81730,317834,4,0.055
John Doe,585,119391,106318,14,0.067
John Doe,818,123120,921200,2,0.055
John Doe,319,162906,215231,5,0.059
John Doe,744,164319,741373,3,0.055
John Doe,325,7593,747654,4,0.055
John Doe,387,106513,996587,19,0.08
John Doe,733,267764,322007,30,0.085
John Doe,355,199809,1285070,13,0
John Doe,705,288033,33234,10,0.063
John Doe,616,154966,892091,26,0.085
John Doe,459,188612,212705,22,0.08
John Doe,819,107890,564026,21,0.08
John Doe,575,137563,1043632,21,0
John Doe,357,255406,1110757,10,0
John Doe,622,31068,687671,30,0.085
John Doe,518,193421,1605770,5,0
John Doe,599,199132,1318604,5,0
John Doe,320,196554,754681,18,0.08
John Doe,548,209761,1874872,7,0
John Doe,839,172023,566976,14,0.067
John Doe,686,79627,1475253,2,0
John Doe,600,123500,1130192,26,0
John Doe,764,243881,1550997,30,0
John Doe,437,103879,1857338,5,0
John Doe,757,167830,1811642,18,0
John Doe,665,133374,832430,2,0.055
John Doe,345,194610,1377916,9,0
John Doe,373,82946,1059710,14,0
John Doe,638,207065,699524,18,0.08
John Doe,575,77248,742356,1,0.055
John Doe,326,509,363028,28,0.085
John Doe,697,168527,1857863,13,0
John Doe,364,122659,1438948,16,0
John Doe,487,268439,910270,26,0.085
John Doe,533,265178,689911,1,0.055
John Doe,814,151534,1943001,4,0
John Doe,334,210483,1554199,21,0
John Doe,433,248098,1778398,17,0
John Doe,800,140541,341102,6,0.059
John Doe,743,218763,1567424,6,0
John Doe,469,39605,254636,1,0.055
John Doe,631,225254,1611152,24,0
John Doe,583,128660,1647706,9,0
John Doe,758,15121,1048503,23,0
John Doe,322,209506,1965627,16,0
John Doe,844,90432,355154,8,0.059
John Doe,521,95217,1050923,28,0
John Doe,341,5988,98399,2,0.055
John Doe,389,130336,453959,15,0.067
John Doe,517,299506,1442164,22,0
John Doe,489,48624,948490,6,0.059
John Doe,476,209789,364705,19,0.08
John Doe,770,263324,1128695,26,0
John Doe,753,237653,1276537,30,0
John Doe,665,290201,1524405,27,0
John Doe,765,4306,1014483,28,0
John Doe,628,267759,592620,22,0.08
John Doe,795,102060,1314875,27,0
John Doe,603,82956,923208,13,0.067
John Doe,762,9439,1578919,19,0
John Doe,835,50825,451057,3,0.055
John Doe,787,186484,1749024,17,0
John Doe,807,119184,30467,24,0.08
John Doe,693,213802,598073,13,0.067
John Doe,465,7144,753958,14,0.067
John Doe,412,210830,844627,28,0.085
John Doe,526,90496,1459030,6,0
John Doe,302,42984,864998,27,0.085
John Doe,613,265997,1253832,19,0
John Doe,427,114560,1965910,2,0
John Doe,740,177789,1115969,11,0
John Doe,659,263231,265734,11,0.063
John Doe,483,35989,1906207,20,0
John Doe,700,24115,1233432,30,0
John Doe,358,83323,938056,24,0.08
John Doe,798,275989,1346470,3,0
John Doe,380,149319,1720959,22,0
John Doe,797,211395,615028,3,0.055
John Doe,636,122227,1033983,20,0
John Doe,323,285942,811426,28,0.085
John Doe,647,260850,1191993,28,0
John Doe,663,82966,41184,21,0.08
John Doe,592,276643,559443,2,0.055
John Doe,604,218087,164772,18,0.08
John Doe,702,50822,89389,18,0.08
John Doe,350,277799,1864621,10,0
John Doe,597,92153,1176572,4,0
John Doe,475,17864,657169,20,0.08
John Doe,633,14324,1392276,6,0
John Doe,766,105174,1649856,17,0
John Doe,368,263230,912139,11,0.063
John Doe,675,192492,1582277,15,0
John Doe,573,295552,1572327,12,0
John Doe,532,23827,882041,9,0.063
John Doe,746,212182,1629277,1,0
John Doe,360,241388,790851,3,0.055
John Doe,463,240403,1306923,22,0
John Doe,770,248445,1725384,11,0
John Doe,551,114374,165417,20,0.08
John Doe,584,178954,49796,26,0.085
John Doe,759,297109,1007672,16,0
John Doe,733,270332,1439984,17,0
John Doe,423,261508,1464498,8,0
John Doe,316,273967,1570845,27,0
John Doe,689,91387,294082,1,0.055
John Doe,391,295352,481916,29,0.085
John Doe,640,284291,1744401,30,0
John Doe,416,16466,1668245,17,0
John Doe,423,139989,1723883,6,0
John Doe,424,234203,1664928,17,0
John Doe,667,176090,890954,20,0.08
John Doe,597,275263,1077152,22,0
John Doe,476,244569,710569,12,0.063
John Doe,707,227630,53118,9,0.063
John Doe,628,269946,1857751,6,0
John Doe,310,27060,974167,26,0.085
John Doe,526,26415,1615429,3,0
John Doe,719,252366,482479,3,0.055
John Doe,575,22854,876400,4,0.055
John Doe,580,121679,1188722,13,0
John Doe,805,121896,495435,26,0.085
John Doe,513,32405,1775222,10,0
John Doe,394,253244,1744723,2,0
John Doe,563,297018,478793,8,0.059
John Doe,712,258369,1920022,30,0
John Doe,436,174634,1814291,17,0
John Doe,794,260360,360815,11,0.063
John Doe,516,172082,66674,21,0.08
John Doe,408,270799,638916,7,0.059
John Doe,667,257927,1686505,27,0
John Doe,339,127540,8764,28,0.085
John Doe,368,226832,890329,23,0.08
John Doe,704,530,689826,2,0.055
John Doe,610,230465,81278,7,0.059
John Doe,613,175391,1677213,27,0
John Doe,391,23573,223077,26,0.085
John Doe,740,239403,778940,18,0.08
John Doe,464,111379,1047889,15,0
John Doe,508,285422,904852,17,0.067
John Doe,578,36230,449160,27,0.085
John Doe,330,44810,1448815,30,0
John Doe,733,149724,1067772,14,0
John Doe,527,259922,1297301,27,0
John Doe,543,131108,1854992,16,0
John Doe,721,54328,667389,7,0.059
John Doe,450,166363,1189340,2,0
John Doe,543,219721,947756,15,0.067
John Doe,599,285602,305654,23,0.08
John Doe,683,172204,28482,13,0.067
John Doe,368,192525,701337,2,0.055
John Doe,322,267908,1519139,23,0
John Doe,513,139814,1623468,13,0
John Doe,584,284258,1748298,7,0
John Doe,381,22609,486767,24,0.08
John Doe,721,64702,708402,27,0.085
John Doe,576,50163,1370260,21,0
John Doe,818,82650,1074077,15,0
John Doe,704,18218,802924,4,0.055
John Doe,439,66363,1214012,14,0
John Doe,509,153819,1557160,22,0
John Doe,771,247516,1590182,29,0
John Doe,430,235516,1774100,18,0
John Doe,668,79384,1165544,2,0
John Doe,357,158159,565581,7,0.059
John Doe,462,38602,213566,2,0.055
John Doe,727,98616,1362040,28,0
John Doe,766,270163,249692,17,0.067
John Doe,589,140431,1260273,27,0
John Doe,666,296816,414673,5,0.059
John Doe,657,208083,995232,27,0.085
John Doe,658,49946,479913,0,0.055
John Doe,608,279468,910109,19,0.08
John Doe,661,143022,381498,9,0.063
John Doe,441,255524,1391641,26,0
John Doe,509,25045,707278,17,0.067
John Doe,552,243485,1104524,2,0
John Doe,403,89417,1463659,11,0
John Doe,523,12812,400520,29,0.085
John Doe,721,63177,1558045,7,0
John Doe,600,25913,363321,29,0.085
John Doe,460,247495,1289964,16,0
John Doe,586,177670,917414,11,0.063
John Doe,717,178241,508803,22,0.08
John Doe,335,54698,584781,1,0.055
