name,creditScore,income,loanAmount,monthDuration,approval,rate,yearlyReimbursement,loanAmountOnIncome,yearlyReimbursementOnIncome
John Doe,772,97279,879467,6, false,0.059,178562.0152,9.040666536,1.8355659
John Doe,565,33013,667811,23, false,0.08,63912.54802,20.22872808,1.93598122
John Doe,534,93261,840784,4, false,0.055,234644.0672,9.015386925,2.515993472
John Doe,459,279381,1743039,10, false,0,0,6.238931781,0
John Doe,326,84657,1414012,2, false,0,0,16.70283615,0
John Doe,328,168350,898712,26, false,0.085,85885.94936,5.338354618,0.510163049
John Doe,785,266707,610486,24, true,0.08,57560.30918,2.288976292,0.215818517
John Doe,714,224040,143177,22, true,0.08,13909.74202,0.639068916,0.062085976
John Doe,489,147694,904424,2, false,0.055,519740.467,6.123634,3.519035756
John Doe,477,207165,1553517,26, false,0,0,7.498935631,0
John Doe,642,273970,971957,21, true,0.08,97070.17506,3.547676753,0.354309505
John Doe,644,266428,720452,14, true,0.067,82499.47686,2.704115183,0.309650175
John Doe,630,146540,1583963,3, false,0,0,10.80908284,0
John Doe,464,175125,445772,22, true,0.08,43494.78743,2.545450393,0.248364239
John Doe,734,65247,236476,21, true,0.08,23578.27512,3.624319892,0.36136949
John Doe,342,255805,613402,16, false,0.067,64724.33125,2.397928109,0.253022151
John Doe,692,244341,813359,8, false,0.059,133292.6222,3.328786409,0.545518854
John Doe,497,272824,286642,22, true,0.08,28177.25447,1.050648037,0.10327997
John Doe,476,234298,806286,8, false,0.059,133298.5249,3.441284177,0.568927284
John Doe,697,86983,1072014,26, false,0,0,12.32440822,0
John Doe,560,194239,907764,25, false,0.08,84996.26356,4.673438393,0.437585982
John Doe,787,216515,472142,21, true,0.08,47075.7877,2.180643373,0.217425064
John Doe,843,292522,903947,3, false,0.055,365220.9536,3.09018467,1.248524739
John Doe,781,240627,1633037,20, false,0,0,6.786590865,0
John Doe,420,220759,203551,24, true,0.08,19214.89372,0.922050743,0.087040138
John Doe,736,204601,850257,18, false,0.08,89647.88228,4.155683501,0.438159551
John Doe,778,59629,1744875,26, false,0,0,29.26218786,0
John Doe,330,85896,177985,16, true,0.067,18213.39523,2.072098817,0.212040086
John Doe,623,99731,1840483,20, false,0,0,18.45447253,0
John Doe,504,238257,197855,25, true,0.08,18546.73932,0.830426808,0.077843418
John Doe,611,33949,383475,29, false,0.085,35924.65123,11.2956199,1.058194681
John Doe,468,33128,1632057,19, false,0,0,49.26518353,0
John Doe,783,181361,103923,18, true,0.08,11150.80909,0.573017352,0.061484052
John Doe,432,134679,178349,13, true,0.067,20754.31951,1.324252482,0.154102121
John Doe,601,178783,801163,19, false,0.08,83772.9894,4.48120347,0.468573575
John Doe,819,104686,1321994,22, false,0,0,12.62818333,0
John Doe,584,82282,1978387,26, false,0,0,24.04398289,0
John Doe,417,297097,529543,1, false,0.055,2137618.173,1.782390936,7.195017698
John Doe,390,125144,1579975,11, false,0,0,12.62525571,0
John Doe,749,138070,208129,26, true,0.085,19997.50357,1.507416528,0.144835979
John Doe,711,294123,1807883,5, false,0,0,6.14669033,0
John Doe,352,47014,1147125,17, false,0,0,24.39964691,0
John Doe,426,145838,1718332,23, false,0,0,11.78247096,0
John Doe,420,47016,340687,16, false,0.067,35389.69652,7.246192785,0.752716023
John Doe,357,18598,1640137,15, false,0,0,88.18889128,0
John Doe,572,181064,1582811,20, false,0,0,8.741721159,0
John Doe,720,101053,795934,15, false,0.067,85370.02469,7.876401492,0.844804456
John Doe,302,243547,1962609,4, false,0,0,8.058440465,0
John Doe,450,42110,950913,4, false,0.055,275698.5267,22.58164332,6.547103459
John Doe,747,87447,267112,17, true,0.067,26868.35154,3.054558761,0.307252982
John Doe,448,91438,1782651,14, false,0,0,19.49573481,0
John Doe,522,166822,690996,29, false,0.085,64372.80774,4.142115548,0.385877209
John Doe,760,6522,1001320,5, false,0,0,153.5295921,0
John Doe,636,245065,495252,10, true,0.063,70318.49417,2.020900577,0.286938135
John Doe,305,181166,311651,18, false,0.08,32790.25802,1.72025104,0.18099565
John Doe,545,73123,156487,4, false,0.055,49254.01469,2.140051694,0.673577598
John Doe,787,17035,1075094,25, false,0,0,63.11088935,0
John Doe,598,232313,1880762,14, false,0,0,8.095810394,0
John Doe,321,70518,1199919,24, false,0,0,17.0157832,0
John Doe,686,215419,364680,23, true,0.08,34811.32067,1.692886886,0.161598191
John Doe,729,53003,274516,1, false,0.055,420312.1471,5.179254004,7.929969003
John Doe,321,291895,584797,12, false,0.063,69901.3978,2.003449871,0.239474461
John Doe,396,105259,1399687,27, false,0,0,13.29755175,0
John Doe,561,80742,865959,25, false,0.08,80632.96032,10.725013,0.99864953
John Doe,465,113053,1422760,13, false,0,0,12.58489381,0
John Doe,767,233109,1170228,23, false,0,0,5.020089314,0
John Doe,805,108429,402213,3, false,0.055,145742.211,3.709459646,1.344125751
John Doe,473,258914,579854,22, true,0.08,56660.38169,2.239562171,0.218838617
John Doe,381,132024,927086,14, false,0.067,104928.7633,7.022102042,0.79477037
John Doe,570,3715,1408098,26, false,0,0,379.0304172,0
John Doe,385,209116,390705,5, false,0.059,104162.1987,1.868364927,0.498107265
John Doe,845,187227,817331,13, false,0.067,98415.23078,4.365454769,0.525646572
John Doe,391,54006,201469,12, false,0.063,24195.78497,3.730492908,0.448020312
John Doe,560,229814,780016,28, false,0.085,73739.08121,3.394118722,0.320864182
John Doe,684,222378,1152118,12, false,0,0,5.18089919,0
John Doe,778,52250,679182,16, false,0.067,69298.52008,12.99869856,1.326287466
John Doe,730,133200,428864,9, false,0.063,62987.19813,3.2196997,0.472876863
John Doe,351,4104,1773616,3, false,0,0,432.1676413,0
John Doe,351,4695,907889,7, false,0.059,160178.3401,193.3735889,34.11679236
John Doe,709,232203,580923,6, false,0.059,125557.0059,2.501789383,0.54072086
John Doe,321,162296,1062465,8, false,0,0,6.546464485,0
John Doe,496,100431,359185,14, false,0.067,40653.01153,3.576435563,0.40478549
John Doe,657,70173,1811631,2, false,0,0,25.81663888,0
John Doe,832,231218,164418,27, true,0.085,15555.67298,0.711095157,0.067277085
John Doe,383,196750,1521947,29, false,0,0,7.735435832,0
John Doe,507,5740,264111,10, false,0.063,35665.44728,46.01236934,6.213492558
John Doe,595,104183,1887127,26, false,0,0,18.11357899,0
John Doe,706,190276,1303669,23, false,0,0,6.851463138,0
John Doe,759,52624,1034837,20, false,0,0,19.66473472,0
John Doe,514,189334,827797,30, false,0.085,76520.56922,4.372151859,0.404156513
John Doe,727,53207,1642924,21, false,0,0,30.87796718,0
John Doe,388,258759,1296995,22, false,0,0,5.01236672,0
John Doe,644,205530,1504768,11, false,0,0,7.321403201,0
John Doe,410,173800,323218,9, true,0.063,47143.21383,1.859712313,0.271249792
John Doe,413,202391,1500155,8, false,0,0,7.412162596,0
John Doe,653,75287,1660109,8, false,0,0,22.05040711,0
John Doe,411,208764,657554,11, false,0.063,85285.9507,3.149748041,0.408528054
John Doe,628,131991,1672294,10, false,0,0,12.66975779,0
John Doe,834,75625,1508160,19, false,0,0,19.94261157,0
John Doe,767,136878,194328,30, true,0.085,17974.59144,1.419716828,0.131318338
John Doe,363,279862,1522632,17, false,0,0,5.440652893,0
John Doe,818,210160,1460797,15, false,0,0,6.950880282,0
John Doe,730,6948,1597834,24, false,0,0,229.9703512,0
John Doe,513,131477,201445,12, true,0.063,23966.61663,1.532169125,0.182287523
John Doe,582,76600,1551557,4, false,0,0,20.25531332,0
John Doe,700,68650,74491,24, true,0.08,7083.687556,1.085083758,0.103185543
John Doe,341,36660,835533,3, false,0.055,310714.2593,22.79140753,8.475566266
John Doe,803,70513,851550,22, false,0.08,83581.76609,12.07649653,1.185338393
John Doe,512,295830,356917,29, true,0.085,33250.19164,1.206493594,0.11239628
John Doe,601,38456,631749,10, false,0.063,90293.37967,16.42783961,2.347965979
John Doe,476,180746,1790761,11, false,0,0,9.90761068,0
John Doe,478,185387,782357,24, false,0.08,73591.8597,4.220128704,0.396963432
John Doe,504,181617,1174108,25, false,0,0,6.464747243,0
John Doe,555,214561,1178885,13, false,0,0,5.494404855,0
John Doe,360,208048,1218744,21, false,0,0,5.857994309,0
John Doe,338,144677,1018336,24, false,0,0,7.038686177,0
John Doe,620,122759,1705118,27, false,0,0,13.88996326,0
John Doe,447,45110,342975,23, false,0.08,32697.58405,7.603081357,0.724841145
John Doe,383,136084,784399,17, false,0.067,79122.85706,5.764079539,0.581426597
John Doe,633,107323,1245267,20, false,0,0,11.60298352,0
John Doe,779,254051,997572,18, false,0.08,104959.2117,3.926660395,0.413142289
John Doe,694,229312,1302940,23, false,0,0,5.681952972,0
John Doe,377,23517,1517082,30, false,0,0,64.51001403,0
John Doe,441,51202,1360523,27, false,0,0,26.57167689,0
John Doe,741,250591,443919,5, false,0.059,104236.7041,1.771488202,0.415963479
John Doe,400,106375,543177,15, false,0.067,59265.17718,5.106246769,0.557134451
John Doe,528,94974,1085905,12, false,0,0,11.43370817,0
John Doe,691,106213,41737,26, true,0.085,3992.13629,0.392955665,0.037586136
John Doe,843,119902,854834,10, false,0.063,119808.9882,7.129439042,0.999224269
John Doe,694,202858,395069,2, false,0.055,217649.7693,1.94751501,1.072916865
John Doe,608,182271,1823296,30, false,0,0,10.00321499,0
John Doe,615,176413,1836205,17, false,0,0,10.40855833,0
John Doe,708,152841,1867488,4, false,0,0,12.21850158,0
John Doe,767,6489,1850179,5, false,0,0,285.1254431,0
John Doe,613,205049,1699853,13, false,0,0,8.289984345,0
John Doe,428,256681,1970686,4, false,0,0,7.677568655,0
John Doe,753,291016,693520,27, true,0.085,66048.10224,2.383099211,0.226956945
John Doe,779,50822,544978,9, false,0.063,82361.59381,10.72326945,1.620589387
John Doe,710,143436,166466,15, true,0.067,17736.73765,1.160559413,0.123656109
John Doe,591,36067,1716000,8, false,0,0,47.5781185,0
John Doe,724,205847,393179,28, true,0.085,37169.31218,1.910054555,0.180567665
John Doe,674,27021,170467,3, false,0.055,63392.50232,6.308685837,2.346045754
John Doe,589,75539,1930036,21, false,0,0,25.55019262,0
John Doe,498,232179,713117,13, false,0.067,82984.81106,3.07141042,0.357417385
John Doe,644,162432,1481223,16, false,0,0,9.119034427,0
John Doe,628,186645,1851060,14, false,0,0,9.917544001,0
John Doe,501,263430,317036,13, true,0.067,37840.41622,1.203492389,0.143645053
John Doe,663,18874,177159,1, false,0.055,182481.107,9.386404578,9.668385452
John Doe,814,160021,726833,12, false,0.063,88997.53834,4.542110098,0.556161618
John Doe,763,262467,1265619,1, false,0,0,4.82201191,0
John Doe,437,72758,1904535,7, false,0,0,26.17629676,0
John Doe,677,292982,343042,16, true,0.067,35525.75914,1.170863739,0.121255774
John Doe,711,200205,1503918,15, false,0,0,7.511890312,0
John Doe,627,113166,1449542,29, false,0,0,12.80898857,0
John Doe,752,203182,1561210,4, false,0,0,7.68380073,0
John Doe,724,174934,901222,26, false,0.085,86671.48464,5.151782958,0.495452483
John Doe,711,133792,979847,15, false,0.067,105449.868,7.323659113,0.78816273
John Doe,758,292203,320329,12, true,0.063,39030.55235,1.096255001,0.133573414
John Doe,834,89565,1941240,22, false,0,0,21.67409144,0
John Doe,440,152901,494287,15, true,0.067,52493.59856,3.232725751,0.343317562
John Doe,314,177904,799752,28, false,0.085,75254.77032,4.495413257,0.423007748
John Doe,458,51200,10056,28, true,0.085,949.1548806,0.19640625,0.018538181
John Doe,616,7192,1811899,25, false,0,0,251.932564,0
John Doe,475,60424,604902,30, false,0.085,55986.07823,10.01095591,0.926553658
John Doe,742,275958,1730233,5, false,0,0,6.269914262,0
John Doe,317,13849,66705,2, false,0.055,44086.89424,4.816593256,3.183399107
John Doe,509,278242,1371015,13, false,0,0,4.927419297,0
John Doe,307,223521,362873,3, false,0.055,178040.0639,1.623440303,0.796524997
John Doe,416,294986,970396,21, false,0.08,97237.38172,3.289634084,0.329633887
John Doe,508,297709,502329,25, true,0.08,46723.1711,1.687315466,0.156942421
John Doe,490,131346,1923400,25, false,0,0,14.64376532,0
John Doe,718,124852,1933877,2, false,0,0,15.4893554,0
John Doe,587,117138,1519816,9, false,0,0,12.97457699,0
John Doe,743,118127,1519522,1, false,0,0,12.86346051,0
John Doe,518,211247,1935691,28, false,0,0,9.163164447,0
John Doe,313,209804,1224649,9, false,0,0,5.837109874,0
John Doe,526,85255,112154,26, true,0.085,10766.13636,1.315512287,0.126281583
John Doe,709,281132,538686,27, true,0.085,51215.86938,1.916131924,0.182177302
John Doe,540,71467,1576998,2, false,0,0,22.06610044,0
John Doe,758,102206,1649196,12, false,0,0,16.13599984,0
John Doe,624,206034,1779791,4, false,0,0,8.638336391,0
John Doe,335,160306,1877135,11, false,0,0,11.70969895,0
John Doe,531,209296,1378075,22, false,0,0,6.584335104,0
John Doe,385,5876,1647881,10, false,0,0,280.4426481,0
John Doe,705,298603,1109001,12, false,0,0,3.713964696,0
John Doe,375,256450,97031,28, true,0.085,9158.457361,0.378362254,0.035712448
John Doe,678,119547,1604683,19, false,0,0,13.42303027,0
John Doe,352,142347,1535963,24, false,0,0,10.79027307,0
John Doe,797,1206,676798,3, false,0.055,299718.8357,561.1923715,248.523081
John Doe,456,58294,642721,23, false,0.08,61352.3276,11.02550863,1.052463849
John Doe,389,251227,1341165,4, false,0,0,5.338458844,0
John Doe,349,114839,80466,27, true,0.085,7676.406022,0.700685307,0.06684494
John Doe,605,114244,29757,7, true,0.059,5465.531657,0.260468821,0.047840864
John Doe,517,257575,929024,22, false,0.08,91324.1802,3.606809667,0.354553742
John Doe,728,49600,118156,12, true,0.063,14467.68809,2.382177419,0.29168726
John Doe,419,293940,1964007,7, false,0,0,6.681659522,0
John Doe,342,164059,1871733,28, false,0,0,11.40890168,0
John Doe,519,122459,1520548,13, false,0,0,12.41679256,0
John Doe,542,55098,193753,9, false,0.063,28860.96363,3.516516026,0.523811457
John Doe,770,91422,1991472,12, false,0,0,21.78329067,0
John Doe,338,118631,1871563,15, false,0,0,15.77634008,0
John Doe,379,299632,458120,7, false,0.059,88802.45885,1.528942169,0.296371745
John Doe,804,10118,310329,24, false,0.08,29437.27126,30.67098241,2.90939625
John Doe,756,25283,530212,20, false,0.08,53586.42463,20.97108729,2.119464645
John Doe,743,73751,683449,26, false,0.085,65728.02207,9.266979431,0.891215334
John Doe,362,197272,141954,22, true,0.08,13850.7108,0.719585141,0.070211235
John Doe,602,94969,1899612,12, false,0,0,20.0024429,0
John Doe,429,181308,1246681,27, false,0,0,6.876039667,0
John Doe,372,256277,1391874,7, false,0,0,5.431131159,0
John Doe,405,198720,1472157,27, false,0,0,7.408197464,0
John Doe,361,275050,296493,29, true,0.085,27639.91887,1.077960371,0.100490525
John Doe,813,144344,712204,4, false,0.055,239808.9612,4.934074156,1.661371177
John Doe,671,59717,649567,23, false,0.08,62166.51429,10.87742184,1.04101871
John Doe,574,69822,175730,15, true,0.067,18662.63947,2.516828507,0.267288813
John Doe,345,92830,547449,22, false,0.08,52960.95462,5.89732845,0.570515508
John Doe,715,5965,1897842,5, false,0,0,318.1629505,0
John Doe,561,36664,1271121,28, false,0,0,34.66945778,0
John Doe,345,151717,1415203,2, false,0,0,9.327913154,0
John Doe,611,180279,1862349,19, false,0,0,10.33037126,0
John Doe,389,254334,1963075,27, false,0,0,7.718492219,0
John Doe,409,222521,1976561,1, false,0,0,8.882581869,0
John Doe,813,75316,877587,18, false,0.08,92529.45412,11.65206596,1.228549765
John Doe,477,113,658803,6, false,0.059,138781.5817,5830.115044,1228.15559
John Doe,356,216800,1065289,24, false,0,0,4.913694649,0
John Doe,756,255461,348267,21, true,0.08,34724.60267,1.36328833,0.135929174
John Doe,593,293725,1583318,11, false,0,0,5.390477487,0
John Doe,805,247551,1486085,30, false,0,0,6.003146826,0
John Doe,532,256159,1176832,9, false,0,0,4.594146604,0
John Doe,382,88737,1871312,10, false,0,0,21.08829462,0
John Doe,724,4607,1633396,23, false,0,0,354.5465596,0
John Doe,619,158266,1891098,26, false,0,0,11.94885825,0
John Doe,395,217481,93644,8, true,0.059,15213.98516,0.430584741,0.069955468
John Doe,601,163236,1171412,5, false,0,0,7.176186625,0
John Doe,690,225717,1028942,7, false,0,0,4.558548979,0
John Doe,484,172787,1501685,22, false,0,0,8.690960547,0
John Doe,672,84059,1954269,10, false,0,0,23.24877764,0
John Doe,572,120550,1246323,7, false,0,0,10.33863957,0
John Doe,455,193856,1550891,19, false,0,0,8.000221814,0
John Doe,351,102810,1253018,3, false,0,0,12.18770548,0
John Doe,363,128235,1660276,28, false,0,0,12.94713612,0
John Doe,707,289889,605662,20, true,0.08,61874.54175,2.089289349,0.213442186
John Doe,605,179973,478586,7, false,0.059,89772.85935,2.659209993,0.498812929
John Doe,673,130761,1770674,24, false,0,0,13.54130054,0
John Doe,807,35780,598935,15, false,0.067,63607.28373,16.73937954,1.777732916
John Doe,575,175807,790779,1, false,0.055,4777318.495,4.49799496,27.17365346
John Doe,706,51389,654522,22, false,0.08,63678.26375,12.73661679,1.239141913
John Doe,500,50361,449399,20, false,0.08,45339.9079,8.923551955,0.900298006
John Doe,326,240966,1016202,14, false,0,0,4.217200767,0
John Doe,325,207979,1740425,17, false,0,0,8.368272758,0
John Doe,652,165883,68523,30, true,0.085,6366.551525,0.413080304,0.038379771
John Doe,457,23077,729454,24, false,0.08,69109.73836,31.60956797,2.994745346
John Doe,641,233595,272892,5, true,0.059,68098.13239,1.16822706,0.291522217
John Doe,736,289186,1899634,17, false,0,0,6.568900293,0
John Doe,690,151837,1738149,13, false,0,0,11.44746669,0
John Doe,323,183049,472823,27, false,0.085,44769.88652,2.583040607,0.2445787
John Doe,480,289016,39125,16, true,0.067,4064.205199,0.135373128,0.014062215
John Doe,582,93173,1838340,12, false,0,0,19.730394,0
John Doe,445,113690,1203145,9, false,0,0,10.58268097,0
John Doe,338,71396,1179455,15, false,0,0,16.51990308,0
John Doe,356,227504,1241954,12, false,0,0,5.459042478,0
John Doe,560,220219,452925,12, true,0.063,54918.83632,2.056702646,0.249382825
John Doe,817,2629,430248,18, false,0.08,45655.99062,163.6546215,17.3662954
John Doe,714,119807,59110,23, true,0.08,5642.473304,0.493376848,0.047096358
John Doe,606,30392,1278295,21, false,0,0,42.06024612,0
John Doe,435,15013,1568015,7, false,0,0,104.4438154,0
John Doe,702,208758,1340704,8, false,0,0,6.422288008,0
John Doe,826,232889,687259,29, true,0.085,63981.47239,2.951015291,0.274729474
John Doe,716,126954,1640091,19, false,0,0,12.91878161,0
John Doe,596,288852,1937485,9, false,0,0,6.707535347,0
